"text","year","total","count","X1","X2","X3","X4","wordtot"
"analysis",1984,57462,49,0.000852737461278758,0.000900176216755775,0.00077855587767881,0.000708597662182889,4782
"analysis",1989,200421,223,0.00111265785521477,0.00101338936236623,0.000962795082340285,0.000961094465249415,4782
"analysis",1988,105183,74,0.000703535742467889,0.000704181891517046,0.000735830853139678,0.000826112591402625,4782
"analysis",1971,66258,81,0.00122249388753056,0.00134146307037551,0.00176577766775546,0.00185121025320731,4782
"analysis",1992,177533,260,0.00146451645609549,0.00137027660635328,0.00136389505781399,0.00136879106412394,4782
"analysis",1980,76494,68,0.000888958611132899,0.00102354846455725,0.00105718900144601,0.00104517402778444,4782
"analysis",1976,130715,206,0.00157594767241709,0.00125871050295468,0.00150073110091804,0.00154023325470758,4782
"analysis",1986,69391,51,0.000734965629548501,0.000673361072817556,0.000700262742598275,0.000728505670603918,4782
"analysis",1981,109016,58,0.000532031995303442,0.00055467429036692,0.000843892175583456,0.000935058083267136,4782
"analysis",1967,43389,56,0.00129064970384199,0.00184739958180238,0.0015880694730542,0.00157359529085173,4782
"analysis",1968,12719,36,0.00283041119584873,0.00245179030634877,0.00185148148539482,0.00173658782454406,4782
"analysis",2000,69125,20,0.000289330922242315,0.000793091675352077,0.000820727575115678,0.000898920775610019,4782
"application",1986,69391,25,0.00036027726938652,0.000291311617989054,0.000265400243512228,0.000259793236278186,658
"application",1990,170461,15,8.79966678595104e-05,0.000127174319717452,0.000144459255252847,0.000152393857589858,658
"application",2004,138611,13,9.37876503307818e-05,8.05427557102379e-05,0.000102060287725035,0.000129244853318109,658
"application",1996,237786,18,7.56983169740859e-05,0.00012373306816487,0.000128178844416568,0.000139919205078189,658
"application",1980,76494,4,5.22916830078176e-05,6.08791647631782e-05,8.80521189219809e-05,0.000127762578593703,658
"application",2001,83374,18,0.000215894643414014,0.000210349983354368,0.000173637761409892,0.000151842111079355,658
"application",1974,91026,11,0.000120844593852306,0.00014071561191332,0.000160877239444446,0.000172151284295665,658
"application",1992,177533,42,0.000236575735215425,0.000194018429668132,0.000170110000406028,0.00015800444555154,658
"application",1966,31044,5,0.000161061718850664,0.000244127427946024,0.000277004500464147,0.000280141911550587,658
"application",1969,53448,9,0.000168387965873372,0.000141123812843798,0.000239951811374592,0.00023959963167914,658
"application",1985,132854,29,0.000218284733617354,0.000272469515539684,0.000298487072846183,0.000279733714453414,658
"application",1994,98941,17,0.000171819569238233,0.000151407670052026,0.000155189882617192,0.000152310605530024,658
"application",2000,69125,11,0.000159132007233273,0.000168240798613007,0.00017192354633454,0.000152948010190209,658
"application",2002,86042,18,0.000209200158062342,0.000192761550381479,0.000164249043666505,0.000148307721067765,658
"application",1968,12719,3,0.000235867599654061,0.000273899941411256,0.000255315853299846,0.000254220447729768,658
"application",1970,55978,7,0.000125049126442531,0.000174871400336379,0.000222727359947544,0.000224465234331617,658
"application",1967,43389,21,0.000483993638940745,0.000294652178586628,0.000266067009880867,0.000267469528419404,658
"application",2003,119400,14,0.000117252931323283,0.00015109779501906,0.000139892642382288,0.000140522660015601,658
"application",1991,96569,18,0.000186395219998136,0.000180161358486746,0.00015625472486178,0.000150964471764292,658
"application",1984,57462,16,0.000278444885315513,0.000282928231359003,0.000280305289960001,0.00025559075008108,658
"application",1977,136285,31,0.000227464504530946,0.000187887271656873,0.000174191016402318,0.000138206508957567,658
"application",1982,90746,14,0.000154276772529919,0.000177256678345393,0.000168355038310958,0.00019078984900549,658
"application",1978,144617,28,0.000193614858557431,0.000208564416126974,0.000167237350920035,0.00013109023685581,658
"application",1995,160960,28,0.000173956262425447,0.000149578218808407,0.000136740480153057,0.000142513939909156,658
"application",1972,63840,16,0.00025062656641604,0.000267412209998321,0.000225583847103039,0.000192600347148086,658
"application",1979,74676,11,0.000147303015694467,0.000133882179426382,0.0001233994217486,0.000126062183817248,658
"application",1988,105183,14,0.000133101356683114,0.000150127006154902,0.000171588355730712,0.000185037476353216,658
"application",1998,125672,14,0.000111401107645299,0.000133752459411403,0.000123931254305168,0.000142718330185294,658
"application",1981,109016,5,4.58648271813312e-05,5.06036327088159e-05,0.000119222265608448,0.000152728531488763,658
"application",1999,83084,11,0.000132396129218622,0.000125141366791494,0.000149019533441716,0.000148685590557955,658
"application",1971,66258,20,0.000301850342600139,0.000250292290725289,0.00022289717915028,0.000208513321525186,658
"application",1976,130715,12,9.18027770340053e-05,0.000138960881925187,0.000151397607477057,0.000151433134891327,658
"application",1973,94827,18,0.000189819355246923,0.000182381486800562,0.000198547144858307,0.000180270601080057,658
"application",1987,79169,16,0.000202099306546754,0.000231333849759708,0.000219593562115732,0.000217839017816306,658
"application",1989,200421,33,0.000164653404583352,0.000126598366236,0.00015206347763099,0.000166699623555993,658
"application",1975,106169,15,0.000141284178997636,0.000109232848900062,0.000130137505951082,0.000163854006217138,658
"application",1993,93883,9,9.58640009373369e-05,0.000149853681898957,0.000171618261206617,0.000161189305228405,658
"application",1997,114693,19,0.000165659630491835,0.000122972486607624,0.00012415129748133,0.000140494415062608,658
"application",1983,87588,30,0.0003425126729689,0.000297008156884176,0.000238194323818994,0.000221795229163991,658
"applications",1970,55978,12,0.000214369931044339,0.000184371410017601,0.000287322317488322,0.000295631251046329,671
"applications",1973,94827,38,0.000400729749965727,0.000341935882798035,0.000285149900723827,0.000238950510419452,671
"applications",1994,98941,10,0.000101070334846019,0.000129151088171589,0.000144231105370272,0.000149155700845719,671
"applications",1997,114693,16,0.000139502846729966,0.000135522083792652,0.000151495080300913,0.000133081922145482,671
"applications",2002,86042,13,0.000151089003045025,0.000118225609239349,0.000110763070526649,0.000114686300238043,671
"applications",1976,130715,5,3.82511570975022e-05,8.53571799428918e-05,9.35961224422284e-05,0.000130931153845951,671
"applications",1974,91026,5,5.49293608419572e-05,0.00017189947056248,0.000207213950349041,0.000200050806562641,671
"applications",1983,87588,19,0.000216924692880303,0.000129993027024967,0.000140169266239571,0.000162664236799342,671
"applications",1969,53448,14,0.000261936835803024,0.000258455971881328,0.000284650562106238,0.000289737794181252,671
"applications",1967,43389,19,0.000437899006660674,0.000293511025501478,0.000241240367057564,0.00024223711342951,671
"applications",1981,109016,24,0.00022015117047039,0.000143428224801021,0.000139761413733689,0.000136102976054735,671
"applications",1979,74676,9,0.000120520649204564,0.000110512824414896,0.000119044305185124,0.000107891764536353,671
"applications",1975,106169,19,0.000178959960063672,8.75021224068852e-05,0.000121816071959545,0.000160203877196017,671
"applications",1966,31044,2,6.44246875402654e-05,0.000127138828138713,0.000198990356315559,0.000200563409919349,671
"applications",1988,105183,13,0.000123594116920035,0.000261210217771451,0.000266811524487819,0.000258011962203724,671
"applications",1998,125672,27,0.000214844993315934,0.000175379888336455,0.000137712416940905,0.000127491499096092,671
"applications",1995,160960,37,0.000229870775347913,0.000155776537762062,0.000127843999837084,0.000145884806154853,671
"applications",2001,83374,5,5.99707342816705e-05,9.24013598394232e-05,0.000112038895932642,0.000117180951138446,671
"applications",1972,63840,28,0.00043859649122807,0.000384899725747983,0.000300818496892351,0.000265004353251925,671
"applications",1986,69391,19,0.000273810724733755,0.000352487341890897,0.000278386446906199,0.000250848994032392,671
"applications",1989,200421,50,0.000249474855429321,0.000160114497955226,0.000221542885427902,0.0002319757299014,671
"applications",1985,132854,31,0.000233338853177172,0.000177399317141512,0.000234814283478579,0.000236770537241537,671
"applications",1980,76494,6,7.84375245117264e-05,0.000129383493140709,0.00013697399383081,0.000128012605915303,671
"applications",1971,66258,10,0.000150925171300069,0.000231645135953911,0.000297258413946073,0.000286815837200481,671
"applications",1968,12719,4,0.000314490132872081,0.000346976814082677,0.000270324513161063,0.000272198499994827,671
"applications",1977,136285,11,8.07132112851745e-05,7.68529179083108e-05,8.78107055089891e-05,0.000104792916658403,671
"applications",1982,90746,8,8.81581557313821e-05,0.000171017278621946,0.000142311327113466,0.000145882681218087,671
"applications",1993,93883,9,9.58640009373369e-05,0.000135698581751466,0.000163487803061909,0.000153333957040872,671
"applications",2004,138611,14,0.000101002084971611,0.000109918674514318,0.000119155107467988,0.000112553889829664,671
"applications",1999,83084,8,9.62880939771797e-05,0.000133973293489099,0.000125324322688934,0.000123540095785506,671
"applications",1984,57462,4,6.96112213288782e-05,0.000148611820128977,0.000184591058700275,0.000201254943569757,671
"applications",1996,237786,15,6.30819308117383e-05,0.000123649092175851,0.000139780607729067,0.000139652204639109,671
"applications",1990,170461,21,0.000123195335003315,0.000163994287190158,0.000176270312350928,0.000199807220544737,671
"applications",1991,96569,16,0.000165684639998343,0.000183846856492847,0.000168643115165064,0.000180954103718201,671
"applications",1992,177533,48,0.000270372268817628,0.000208473463898388,0.000168568244321903,0.000164460102399552,671
"applications",2000,69125,7,0.00010126582278481,7.43119162418994e-05,0.000115736867937205,0.000120290469004313,671
"applications",1978,144617,21,0.000145211143918073,0.000131055628659209,0.000101961776616406,9.28543562639716e-05,671
"applications",1987,79169,38,0.000479985853048542,0.000342846393571241,0.000303729833021981,0.000259045705443114,671
"applications",2003,119400,16,0.000134003350083752,0.000122742430164297,0.000113254728996737,0.000113163834171727,671
"applied",1980,76494,9,0.00011765628676759,0.000116287917111098,0.000138913447492797,0.000165194112546194,683
"applied",1983,87588,34,0.000388181029364753,0.00033857003384113,0.000259495858034887,0.000231587722220415,683
"applied",1978,144617,18,0.00012446669478692,0.00015370513135702,0.000134858452937866,0.000114696667304657,683
"applied",1982,90746,24,0.000264474467194146,0.000253610609121816,0.00022562957052656,0.000217994385656302,683
"applied",1995,160960,51,0.000316848906560636,0.000241247305211987,0.000194122968115817,0.00018874645787189,683
"applied",1970,55978,7,0.000125049126442531,0.000197351160182921,0.000184603077936667,0.000192627184239881,683
"applied",1991,96569,15,0.000155329349998447,0.000189465741727173,0.000153347639503206,0.000146302380538613,683
"applied",2003,119400,18,0.000150753768844221,0.000174366468879661,0.000173932720183422,0.000174397495664991,683
"applied",1996,237786,28,0.000117752937515245,0.000193717337164334,0.000192513589533192,0.000201918321132933,683
"applied",1994,98941,18,0.000181926602722835,0.000189445981061249,0.000192375345502877,0.000187446943881613,683
"applied",1966,31044,5,0.000161061718850664,0.000198641415725847,0.000238006080967855,0.000248236466327559,683
"applied",1979,74676,16,0.000214258931919224,0.000176398983359588,0.000131841634405779,0.000137332906754747,683
"applied",1977,136285,16,0.000117401034596617,0.000102147588281639,0.000120026865541273,0.000115117049394339,683
"applied",1981,109016,6,5.50377926175974e-05,0.000101123729544708,0.00018344760971926,0.000190413673549575,683
"applied",1971,66258,11,0.000166017688430076,0.000116641187040573,0.000165763599438896,0.000175857415857394,683
"applied",1967,43389,16,0.000368757058240568,0.000257417302716929,0.000236282426755084,0.000234976680691463,683
"applied",1993,93883,7,7.45608896179287e-05,0.000139884885515953,0.000187330776467231,0.000185220622460295,683
"applied",1969,53448,17,0.000318066157760814,0.000216436474226189,0.000206833610122281,0.000207044697685787,683
"applied",1974,91026,17,0.000186759826862655,0.000183269475969839,0.00014335917424002,0.000136000763115153,683
"applied",2000,69125,23,0.000332730560578662,0.000284386984881145,0.000262747319444232,0.00023553176468812,683
"applied",1976,130715,11,8.41525456145048e-05,9.23178892500844e-05,0.000123209925332321,0.000124992564214623,683
"applied",1972,63840,6,9.3984962406015e-05,0.000139603372136881,0.000151209632696674,0.000157631398671187,683
"applied",1990,170461,22,0.000129061779527282,0.000120775977259736,0.000141144833655367,0.000131363306727181,683
"applied",1999,83084,17,0.000204612199701507,0.000239150865216852,0.000236788620042258,0.000236617019198712,683
"applied",1986,69391,15,0.000216166361631912,0.000164803716642862,0.000163333913669384,0.000182753397741348,683
"applied",1985,132854,20,0.000150541195598175,0.000175303158953978,0.00021040622148606,0.000211361179128019,683
"applied",1989,200421,21,0.000104779439280315,0.000112527007396825,0.000120967129081164,0.000121042705756691,683
"applied",2001,83374,21,0.000251877083983016,0.000289547509130668,0.000254227070157899,0.000223873882875842,683
"applied",1984,57462,12,0.000208833663986635,0.000241414540681871,0.000245295053719273,0.000225258275485712,683
"applied",1988,105183,12,0.000114086877156955,9.42127165989654e-05,0.000109108516558145,0.000118185798890133,683
"applied",1987,79169,7,8.84184466142051e-05,0.000129811559987606,0.000122970108062781,0.000142763415858585,683
"applied",1975,106169,12,0.000113027343198109,0.000119811925867302,0.00013135961713033,0.000132826132931352,683
"applied",1968,12719,2,0.000157245066436041,0.000269615696572684,0.000226100387556044,0.000221301320451768,683
"applied",1998,125672,25,0.000198930549366605,0.000197114772066626,0.000202666261367549,0.000230657554515551,683
"applied",1973,94827,19,0.000200364874982864,0.000172655974194353,0.000154856637217474,0.000143135917613506,683
"applied",2004,138611,14,0.000101002084971611,9.22668647511293e-05,9.98523681623307e-05,0.000135210125707607,683
"applied",2002,86042,22,0.000255689082076195,0.000238113760818138,0.000226098474089309,0.00020429723227584,683
"applied",1992,177533,46,0.000259106757616894,0.000185934033162862,0.000167102813565305,0.000168551429735158,683
"applied",1997,114693,23,0.000200535342174326,0.000165116470760117,0.000193672317705893,0.000219251068753562,683
"approach",1978,144617,38,0.000262763022327942,0.000326522625726836,0.000290450554720325,0.000262796058840262,1269
"approach",1986,69391,19,0.000273810724733755,0.000315543002334455,0.000358201761831957,0.000338126175593063,1269
"approach",1975,106169,31,0.000291987303261781,0.000237804447302419,0.000221589181673271,0.000242514855401342,1269
"approach",1999,83084,28,0.000337008328920129,0.000327487414860995,0.000518081689314013,0.00051130446731782,1269
"approach",1972,63840,20,0.00031328320802005,0.000319906637870108,0.000303579828200358,0.00028955373485833,1269
"approach",1991,96569,30,0.000310658699996893,0.000344033547675737,0.00028956535737789,0.000288572228472101,1269
"approach",1981,109016,20,0.000183459308725325,0.00017166074075079,0.000257729992789476,0.000274488797675211,1269
"approach",1995,160960,64,0.000397614314115308,0.000329514623349558,0.000285227078194823,0.000308364991631845,1269
"approach",1969,53448,21,0.000392905253704535,0.000251504967452254,0.000249354693791603,0.00025514626023902,1269
"approach",1993,93883,4,4.26062226388164e-05,0.000251399774591432,0.000316586053895849,0.000290935415228018,1269
"approach",2004,138611,46,0.000331863993478151,0.000236157809953101,0.000295788832865322,0.000401971851918402,1269
"approach",1998,125672,59,0.000469476096505188,0.000459603808589851,0.000380363631454318,0.000465462505192176,1269
"approach",1968,12719,1,7.86225332180203e-05,0.000239556118117028,0.000221094395583003,0.000224536488921753,1269
"approach",1997,114693,55,0.000479541035634258,0.000389665581236749,0.000348156973195771,0.000412227944084246,1269
"approach",2001,83374,103,0.00123539712620241,0.000879723938790977,0.000630877874587011,0.000539978863668666,1269
"approach",1988,105183,28,0.000266202713366228,0.000361970567611143,0.000301518101874409,0.000312539608048016,1269
"approach",1984,57462,29,0.000504681354634367,0.000390138579432349,0.000313767773039292,0.000306785905623936,1269
"approach",1982,90746,16,0.000176316311462764,0.000163650423058764,0.000227950204160331,0.000271944508786502,1269
"approach",1983,87588,20,0.000228341781979267,0.000297913254906089,0.000267407051205481,0.000274553504704719,1269
"approach",1970,55978,11,0.000196505770123977,0.000280605190876196,0.000270623906705399,0.00027690148974511,1269
"approach",1985,132854,36,0.000270974152076716,0.000332263660528613,0.000357585895680046,0.000339400609358789,1269
"approach",1976,130715,15,0.000114753471292507,0.000162480510337035,0.000216369540970024,0.000247192352847168,1269
"approach",1979,74676,39,0.000522256146553109,0.00041079052888697,0.000299478436651725,0.000265757023374792,1269
"approach",1990,170461,20,0.000117328890479347,0.000200674208504822,0.000284140660244447,0.000293254166223053,1269
"approach",1992,177533,98,0.000552010048835991,0.000367917088966768,0.000302191133073357,0.000286240767581927,1269
"approach",1973,94827,32,0.000337456631550086,0.000319151434295649,0.00031133136687254,0.00028480893710104,1269
"approach",1980,76494,19,0.000248385494287134,0.000317490041973755,0.000294951228463942,0.000272245020825621,1269
"approach",2000,69125,30,0.000433996383363472,0.000648589190213885,0.000628430942196119,0.000540521875332288,1269
"approach",2003,119400,42,0.000351758793969849,0.000498071298190026,0.00046924771992637,0.000473047806681187,1269
"approach",2002,86042,38,0.00044164477813161,0.000700760532499132,0.000581529993928422,0.00052014447417564,1269
"approach",1966,31044,3,9.66370313103981e-05,0.000125930160365431,0.000139263755660346,0.000135850010910391,1269
"approach",1974,91026,25,0.000274646804209786,0.000308821907792748,0.000268403902040346,0.00026225747366027,1269
"approach",1987,79169,37,0.00046735464638937,0.000370339373627073,0.000340016006488228,0.000324706612112926,1269
"approach",1977,136285,23,0.000168763987232637,0.000144264379070807,0.000230328714356662,0.000256948497092079,1269
"approach",1996,237786,34,0.00014298570983994,0.000283549064755823,0.000310936560713681,0.000349468522667964,1269
"approach",1967,43389,13,0.000299615109820461,0.000192900990045327,0.000184155695643641,0.000184643030869108,1269
"approach",1989,200421,68,0.000339285803383877,0.000240316226800313,0.000290785779048562,0.000302202838212725,1269
"approach",1971,66258,18,0.000271665308340125,0.000246822569197565,0.000291136119596411,0.000288224482481411,1269
"approach",1994,98941,36,0.00036385320544567,0.000277441897055404,0.000296928013858468,0.000297121264310645,1269
"article",2001,83374,20,0.000239882937126682,0.000213835824232001,0.000153419106594593,0.000145734214314711,697
"article",1982,90746,21,0.000231415158794878,0.000175329067687653,0.000159608497584684,0.000152924471093276,697
"article",2004,138611,13,9.37876503307818e-05,7.10553913071073e-05,0.000136238086123083,0.000156544483811815,697
"article",1992,177533,21,0.000118287867607712,0.000124603502268229,0.000149394754884836,0.000149560901513857,697
"article",1981,109016,7,6.42107580538637e-05,0.000100653494839497,0.000115009344019345,0.000117048538695731,697
"article",1995,160960,18,0.00011182902584493,0.000118413317079278,0.000131760543328599,0.000125829055466943,697
"article",1993,93883,6,6.39093339582246e-05,0.000100860952435528,0.000123860021660276,0.000137804206006389,697
"article",1988,105183,18,0.000171130315735433,0.000186605754307668,0.000169590163544298,0.000181324347042336,697
"article",1970,55978,12,0.000214369931044339,0.000307640749692076,0.0003523117117362,0.000365630572681833,697
"article",1977,136285,23,0.000168763987232637,0.000149926999723786,0.000157061415047776,0.000145274601373271,697
"article",1968,12719,4,0.000314490132872081,0.000291670043097757,0.000363607332686713,0.000395091255995325,697
"article",1985,132854,33,0.000248392972736989,0.000200988696902036,0.00019428736056826,0.000195771457839071,697
"article",1967,43389,11,0.00025352047754039,0.000380876091933265,0.000410306834083066,0.000413229351137359,697
"article",2000,69125,2,2.89330922242315e-05,9.30607001025644e-05,0.000139385709165452,0.00014058877425706,697
"article",1980,76494,4,5.22916830078176e-05,5.72519623340323e-05,7.93358871374692e-05,9.67002259092036e-05,697
"article",1975,106169,27,0.000254311522195745,0.000239080474113361,0.000228880550042961,0.000249240037758784,697
"article",1987,79169,16,0.000202099306546754,0.000155288078118016,0.000164719862656267,0.000188004316935482,697
"article",1966,31044,19,0.000612034531632522,0.000556572988489392,0.000487943579693957,0.000433445938303988,697
"article",1972,63840,32,0.00050125313283208,0.000464794878257468,0.00038773415597694,0.000357136515991241,697
"article",1991,96569,22,0.000227816379997722,0.000200133564208001,0.000172175340926773,0.000164228392826861,697
"article",1997,114693,28,0.000244129981777441,0.00015307162945982,0.000122055407315008,0.00011756966589746,697
"article",1978,144617,11,7.60629801475622e-05,0.00010609938572623,0.000107835454551169,0.000109911143258148,697
"article",1989,200421,35,0.000174632398800525,0.000173176927775271,0.000183933685274909,0.000178732264889597,697
"article",1974,91026,22,0.000241689187704612,0.000244813871057541,0.000296819088180786,0.000300371461537783,697
"article",2003,119400,15,0.000125628140703518,0.000193293641605898,0.000154195349469172,0.000153973947692336,697
"article",1976,130715,27,0.000206556248326512,0.000217014120843578,0.000189776236573369,0.000199256060874967,697
"article",1986,69391,6,8.64665446527648e-05,0.000154978137503575,0.000178756714476469,0.000194852394081922,697
"article",1998,125672,5,3.9786109873321e-05,0.000117896891310914,9.38950577999832e-05,0.000120422999124993,697
"article",1983,87588,15,0.00017125633648445,0.000209190865606239,0.000204017999653068,0.000179170360670957,697
"article",2002,86042,26,0.000302178006090049,0.000239372394149943,0.000160787119337394,0.000150342290303313,697
"article",1973,94827,28,0.000295274552606325,0.000333407868893224,0.000356829707388245,0.000343846873445569,697
"article",1999,83084,8,9.62880939771797e-05,3.5428796487083e-05,0.000113759155378742,0.000130654220914462,697
"article",1971,66258,30,0.000452775513900208,0.000412275784613992,0.000373529253240399,0.000358510502479881,697
"article",1990,170461,33,0.000193592669290923,0.000205876521515569,0.000192080257584936,0.00017507542688816,697
"article",1979,74676,8,0.000107129465959612,7.91051744072944e-05,8.37986591474181e-05,9.762704001924e-05,697
"article",1996,237786,20,8.41092410823177e-05,0.000138054228139832,0.000129701318482117,0.000119853778464818,697
"article",1969,53448,20,0.000374195479718605,0.000309533644219113,0.000349115403966819,0.000380191907372296,697
"article",1984,57462,13,0.000226236469318854,0.000226491450790418,0.000205278419312222,0.000189712700306456,697
"article",1994,98941,18,0.000181926602722835,0.00013621601745926,0.000124467552740014,0.000131636935448461,697
"author",1987,79169,55,0.000694716366254468,0.000485465003045879,0.000393435621917766,0.00042215771709549,1548
"author",1997,114693,33,0.000287724621380555,0.000310866785307846,0.00036210792988905,0.000370928694375259,1548
